photo_id,business_id,caption,label
2VnV_5vUT-KKAV_mZbDeEg,YbEVMCXzbcibj2a11Yzg1g,,outside
Y5Ex_jBuLK6DLw0ORVbtBw,OIyDK3Q1GHfJonlRtzXW_A,Volcano bowls!,food
kG5XoV7XtjRIEQfg9t0Xsg,tc6jKQiRjFO2M7BylwHVrg,"Outdoor dining at Kwoks Bistro, good for larger groups.",outside
mAanwr4QqVA4Km6VX4snEA,lXVJLzBNEd5qWuoX1d1okQ,,outside
WIQEvJI__QV4iQ-3E9qSVw,j_m8zce-jSRQn5JmC633GQ,Menu,menu
OlclbtCb0z4fiBjV0SLgFQ,vq73W-SHrwBgXzQ__0yV2w,When I'm not making beats or stuffing my face,drink
j3SKJcUIDtUwKcPNJNRyaA,KTtvsQ-Vg6CR2Holtaq0SA,Live Music Stage,outside
Onbx1lPtdWawW_B-wtQeTA,VlmgTNDFBEYzSFUfTesdsw,,menu
D2G38X3sG5cvoLPLHChYPw,XQoSWEyIGHMIZKxLZOpXSg,"From the Japanese-inspired ""Teke Teke"", to the darkly exotic ""Black Hole Sun"", there's something delicious to try in our Summer menu.",menu
pGJ6lun5eyMyPcLT_IrqXQ,tBO9ttcLUjsQzpCApeWu-g,,outside
Sj9uDlD_JYobtN8K-uVTug,ySn36gFeTJ0fR8CG-Q2DuA,,drink
YG3WnueAyHwTpKfHUxHZ9g,Zk_GdMMPgEfKUECCxAxvwQ,"Appetizers, Hoagies, Pho, Rice Vermicelli, Bun and Fried Noodles",menu
y9zffLz06a5z3hWm58xr8Q,3kRWkLMoDU2sWe9o0g7cvA,Chinese take out,outside
OflCeZ0zDOlk_nvkVwI1yA,NjA6TMdSvelF7l7ID9iyWw,,drink
NYLQ5rkQLtfhtmLEFniKeA,vC2vhaJmX1RpExoHcPOb_A,,drink
ot6BeGWh3ePJ8mYcmDvc8Q,Ul3hhOASszHUVxeN95XVNQ,,inside
2wJFHcGbx0K_--_jzQFo2Q,onp9X_9RRAEzA-yqdiSOcA,Let's see where this goes!,outside
Hw80Sq7O05jTG1T257FS_w,IescjGLgpSSe8BVuAJ8yaw,Cumin Fried Tofu - Fried tofu tossed in a cumin dry spice rub with onions & bell peppers,food
FXqvgSlXHYE9vEcXNqDVAg,ac1AeYqs8Z4_e2X5M3if2A,,menu
8ktEyhgMl1P8QbFO2htPLA,l0OQevlLMwVr9p-iIk_9nw,,drink
Op0VTU-iRxJS_PtLFatpaA,wsT-cVJNpHDZpp5FWzuikA,,inside
MaM4Zd-ayTUeZzJFQdqMnw,PjN2N80xtElpy-Zbk2biLw,,inside
Duox4Su20dGFW4gjlQ_9MA,8F6OsZYrl3LbR17teMJWJQ,,food
9qoAJzn1EddNUSxIDFXE_A,gjbmwlYUImb2lQBp5LV3KA,Bib salad,food
_OciVsYUqv8jgO2qv0yhCA,j0rlSVLbW1vCnMtfFsGmYQ,,menu
vglG3Ka-3FrQbB4b4ZAMXQ,lXCFcmhoRsyW-mnzzl6fkA,,food
5aSbcRJxI_sHyD1dulDWPQ,ryWfPgIVaGwYIIw2dyXXkQ,Outdoor seating complete with heat of necessary,outside
9hZEF12YSct3Z4Md-bVtQQ,z-xMl5YsS64ogPdjybfKhA,UofA dripping themed cake,food
vM4g9WV2of-oA0glO7R2iA,GvlQw5zpaCLBY0pW4pm4_A,,drink
d917-xWXOiiVGuJ1w0CwOA,2W9KFPXzQWOPW70pGSw2ag,Co-working space,inside
5Edd7wBvrbRE9nI0fwOEYA,EagkHaaC-kUozD3MPzbRIw,,food
5tAgx_GZBd-_VLVNUu-FwA,onp9X_9RRAEzA-yqdiSOcA,1/2 priced wings Monday-Thursday 3-6 &10pm-close,menu
R9Z7NLzpeu04GObCLha7Pw,QsxDgLLRXaneBe5DelFpOw,,outside
CAYcbc1MZr2V-VMxgWafzw,I_3LMZ_1m2mzR0oLIOePIg,,food
JS0LbbVkIvk7OwyhxxxUig,gVU0U7gNBMQxKTzqmRtdLg,,drink
9b8Wsi4tVdEgBfYBsUlwGw,fMLHS-Nqwjp9gFrcVqJ2LQ,,inside
SkoeNbXey8wL6pAlQLHTtQ,jQdPQ4WdwCumO0qgst6JKg,,outside
mRZEuYufrpozzIyH_PoHOQ,NekZ-WJhduYa8GHBWHFdAw,Menu,menu
p3bdlhY4zFFqWOWE9Nra1g,T4xxJOwAEzwMupvvf1QduQ,"Guacamole, Salsa Verde, & Mild Salsa",food
PUwBmH7tPAVjVIm2Ob_v-w,MZW_eTFYFBvHYg5OFqDRCA,,menu
lC3hTGRiDLkXbCotCWE-pQ,2GiqDUNiTt5__ixRbzbqFw,Our 5.5# lobster in the bag...ready to cook!,food
3-YSDLOeKB_sq66-De_MCA,hFkXaByqamZE3yvLYwKSzQ,,food
lmLgye8iLiFQ2q469KB_PQ,ntiIq1FNqduOyyowMFGh5A,Signage,outside
GIFb-fAGSBQTk9qalRg06A,zGtHhmjmZV-ZTTVw5QlTKg,Dinner Manu (togo manu page 1),menu
BG2x2eaq2WqKCmInCDGiiQ,cGsewW-9GdycDS3YT_eUMA,Bar Menu 4p-6p,menu
Un789s9mYB0_b8jqJkUpKw,cVwr3l3WnGJEMX8NhxcY9g,,food
SKYIgcYxtoHH7bXgxiFOjQ,TDKBPcViJQDMrdUm6a9XZA,Stand up against the wall  it's HOT,outside
Uzbi7XAQfgsNVzBUgirA8Q,WdZCy06eIoTPI_n5dmbLGQ,,inside
867xkbkZyUiFQk35zAAIHw,2nk4hq2oRfym8ROQ5iS47g,This is the night of my BFF's birthday. Crazy fun!,inside
zc1z4zuULetLEyitxUyX8g,GXFMD0Z4jEVZBCsbPf4CTQ,The line! Worth it,outside
UdK97TcSzvJyAVMnA7AOYQ,9PZxjhTIU7OgPIzuGi89Ew,Micheladas,drink
RmxfJl2U8yPyiqCo6sHpmw,skY6r8WAkYqpV7_TxNm23w,Bourbon flight,menu
uZ5ijOPNQ4u-ADFLCIU6kg,H5KRna9A6mDQEJ2ZN0zL6g,Nice coffee coupled with warm cream. The stirring spoon is A plus. Perfect details.,drink
Eo-hEbhTi6g2bpuja8OBww,RvTHIKHaPVVp8S9cihpi5w,The place to be for live music!,outside
YAxeIrfQx_A6zk5zoG2OsA,luYd10r7vsGoVVVYDG4HZQ,,drink
8NoATFOATlpUdPg23tZXcw,Zl5zVrIkTmGd8bP6dTJoyA,Christmas barn lighting.,outside
uIQ9WDTHFAgKtDPLx--m4Q,LWstcv6F48ouIEW8RGUDjw,,menu
5Ql4Xk4yPjb0mNUDpotPxA,ntiIq1FNqduOyyowMFGh5A,Sliced Beef Noodle Soup,food
LHTAXp5vlFnIVLJtozgShg,6DBEXjqb2NEsdTX-wuXk8w,,outside
aQUSiPeLPCSEKotTbv1i_A,tlrrzblo1FMCl3c9Zju81g,,outside
RDwd9pYCSz42Mto7bCXZ-A,iI090K0JMViyPPh7Viovrg,,menu
xnPFHnjzob_iLxEcZMPc_w,6gCQvovXf3wmrfwuTyeLlQ,,outside
MUjn4_xj40EE6Sclp36TQw,ia8qPXo69K4kS4_gV_pI6w,,drink
yUfwZG9GcwQxjiybacfsTQ,ka2XO8vL_PqCS-xk3SVauA,Eating with friend!,drink
LdxXEWLoymG4_9pDSnW_vw,S2Ho8yLxhKAa26pBAm6rxA,Hurricane,drink
UXoz52uRZxPcWUGYUCt6kw,VZqrQ1dEOUWp-A1hNsdZBw,,drink
pqGjC8dUwH-9I0n3k2ezfg,QFh-h_OZ5Io-mBk32HN28A,,menu
cwwAj82Z-zeqGHHMs9gNZQ,o3zL4kvolP3CCAMf9lGE6g,,menu
vDMExBSvriHoEJVWYdgaZQ,TjWKL-0U5AHZ7AQOsrP0Ew,Outdoor patio.,outside
SfTMqT614Pr7SHlK6jkWgA,_zdARZbZNr4k8AD-SJDCgg,,menu
sDX3QAu1c9cP0ZZi4mvsyw,_vZSIIqBsw_IUmxqNVOALA,,drink
uESReTSisySkaxlenYWJjg,161EbdMNFMO1kBKKC8Y08A,,food
2VFzGzNIIuMS_3PNwCtdWQ,u7uFQCoHFtBKCtbWUm6yZw,Lobster Fettucini,food
YXq7ylDt8LJgj3VKNe1nng,onoy4oiOSB-YhAGy1KCJ0A,Photo by Jennifer B,outside
CciEDdET_1hcbwoSxH8qXg,mY4i1N0Hm2fjIgU0Eyn11Q,beef gyro,food
gtZA97UJh2537-tOtVLmfQ,vJxL8UDtlOs-h9d-M-3SQw,,menu
uHXKBQHTBzqNy3LJ-fLiGA,YbE-dvcWOgTGPbvkYxr9XA,,menu
62lT7a6T1ERhAlLE8CsLgg,pAFtOcz710oLQ-e_J6AIzw,,drink
sx6x2FKNz6folcm6F-uqNQ,rpyFI--0A__WUNn23r-7cQ,,drink
Iok9f1FCtHSUFqCaRjgN1A,zymvTQ12tRy3bzmP4tPgOg,Excellent service and fantastic food!! This was our first time here and we will definitely be back!,menu
9297W5pcvUUxVAic_PZzUA,cLlBDZxYJ1dt1JgMuZnXew,Storefront,outside
tYzHNJ_IWPkDtz5bV5GbpA,dKPXqfCJxsZHSRj1tbdhVg,,drink
AnnVkhAoPph72gOb8zFaqA,Av_XS0ESX4Jpwvg6D2CfVQ,Classic diner comfort food!,food
VqI5mcjXnM7RxPBs0af52Q,yZYx6GiDN9pc8hutC_1qIg,Wine and Beer served daily.,drink
94cb0tcw5preNur2hjkBRg,vUkiYPpbkMXA99WneLSGkQ,roti,food
r5Rq9ZySuP7_6VWYkFLvFg,7rxLUgFNwAWd69Y4iZnUCA,,inside
r3lnUFryb5BBd-QRJXoHFA,6POxtHV_ZIpCJKBd3u_efA,,menu
vvamJWAyE0QZRdm0xrV1dA,-99CauTgdResVER5NvRTfw,,food
3SpCGhtr8EK7_-SDm9xa6g,kVrugngpixLsf4pNu4uzrw,Dinner Menu,menu
vY6qA3aNypbBXv-crFuodw,4YoVUmkpUBNtdYa804Wzvg,,drink
hx6p-RCUAnpyhJ4f8l9wSA,TpE22_ITBg1ubzNVHE2MHQ,New menu,menu
6glQDDfWCgunaZfJta6MeA,_78Lam9Jd0W6ZmnHTvdjMg,Outside in a lovely Monday evening,outside
bhgjM6BoXQ6cJvHqRyeqMw,Nvuya8iH_NaJlzXg-dx1-A,,inside
dIJuG0lLzHb5bD8pOMWDIQ,CMnrIvac5TRbYnUJgKHupQ,"Indy Pride, here we come. HOTEL TANGO FOR ALL.",menu
mYQ8yE1O7-DRs5rZtXY_lw,e5fCI12X_GLCST668S4ROA,Pretty cool!,outside
W97VQaNresT1c5d2-dkDug,JxVPdQrAac7qNUnwse7xcw,,food
fRt34v43VgmGh9pLOYNmuw,Am5wWa0v13NZRsJ-g9f9cQ,Chef Chad Lassin working the oven,inside
9Beg_kKNOTPKiBzWq-VfgQ,4UByKRseOwx4JxwXclCejQ,Atmosphere,inside
ZqHB0JReWaFszwzrORRTSg,_T8tOBDr3NKNxd0yl5GwjA,,drink
B_klqMzaJFpa2-7rxS2rpA,nygJ4mY0glpdWGv_Hmp6Dg,,inside
_wX3PEzAxPnX4WndJQqojQ,CzhPYY5-OdPLcEC2BT8rkg,Gulab jamun ($3.50 for 4),food
jey0EqKDa3p8MDq9B__nAg,9iSoPNBV54dj6L0rxO4RWw,,drink
rTFDwb_BD9b1CH_YNlsTLA,su8yXzu6GRe1dW6Pt_VMGQ,,food
aGD1WMguvDZ92Ng32qiWxA,p53SiXpHqRKjOIys9G5WKg,Surprise Proposal coordinating,outside
csukm0XNTgWWex0qVpBYxA,afBQGupU1UrHUtrOH5ypiw,,food
CQNXW9gaQ_CHI1YT77LZPA,8zJYnVNKD7XUHaKFMMREBg,,menu
mlH6okIMtFhFm6l9zRldsQ,WXgV2lOUgas7DzTLeDau-w,Rum punch,drink
_Mn_tH7d730KnhmXlCar_A,ozbS-6cJSM1QVt3Abs7Seg,,outside
rVcT4KcHttWYLWKEnwINyw,RaD4AOWsvutdqV-kTpjZjQ,"Matcha Milk, Instagram@HungryChaus",drink
xF8UpcP6gidO-OqCDMUMrw,by2wRASwOKpCZU9KtZ3MHA,,food
JWzj49UTO-1uyRv9T4G_3w,TdyHRkxn334JxtUSdGpIiw,,food
oey8AX8tMcD4EHBct371IQ,2vLwBpIqpG5Cci8K-xD8uQ,The #Bowie!!! How could I not?! @YeomansCaskLion #DowntownTampa @DowntownCrawler @YelpTampaBay @DavidBowieReal,drink
iyOfjfHyEB_rnR45iRppLQ,_C7QiQQc47AOEv4PE3Kong,"Tequila Mockingbird 2 $13 ""tequila and lemoncello combine to create a tart treat you so nice you'll order it twice""",drink
vSGMcpPE76yxgCSua2I1mQ,UU2dYQff-cQuECH0vvrvPg,,inside
APavJcuuvDeWHYH2QCo4Mw,ZKPrXH_GNW_AtZ31tP3NmA,"One of many bright, eclectic dining areas!",inside
i4fe7wS2bkbxJ5-Qs8DBzA,3WU1ZobAqXQ07xYoKE2Vyg,Nice local art,inside
Hlwd13UMC1gA0YVOjVw1hQ,aKSrWtsJsz7XiZog1lepuQ,Tuesday music jam at Ceol.,inside
D6kk9wFRqH8M7HFHyt5ytQ,uR7G8I4Cef9D9R340TN24Q,,food
J1xAcIkL8fpS_co-Yxxo4A,pFQSo_TvT8-RDTHc_-PhlQ,Menu,menu
gkuZgrYEJvcJwKpWcM0zbw,8Vo6LN9gqULhXzoxj5k6kQ,Scallop crudo,food
2Gc1Pu453uPU0n4d12ijkQ,ZjWjuo7yTUVGdztoSSmuBw,Jamba Juice!,drink
DczatU93DrXTb2Xxrs482g,p1Y8bMd0ixx1dzj9oTjEOw,Lovely Interior,inside
LNt71gYQvuYSt5P8lrEGXA,x3jRG95AVMBFcxVovRwIRg,Menu,menu
wYkUsBV_ctVBiktI2P1q6A,VYkEik6T-yVY-jRK28mF3A,Italian Broccoli Romano,food
Fr17uYOkd94a8hifvALRrA,-NXRuUsazxXZZ_OHwmtYtw,Justin Claveria Trio on Wednesday nights! So good!,inside
elAeUyclmSVTyS7GPmZaFg,DttoNnRRQyRoKPoun0nxwg,,inside
pqfInMQ1wi4UcYfgcIseWQ,gIIZQRP878_yceemj2bK_A,U Call It Thursdays // HiFi tucson// DJ McWhite 8.8.19,inside
o5Ycp6DUzt2JqG61X9fgrQ,9w6o_eyKCSNKgMtAuv6KWg,2nd fl,inside
Ypibnr9Bax9Xc_Oj3Te5qg,qsm7SkX60JsajT7Yz248FA,,menu
9Wpkpuk5iUWaiAloE4RJcw,jpLJ79SPYXMpbvZ0py3uiw,,food
v0kokyNSjceOJMr3EoubxQ,oLNTzsLmr5LMbBCA2SQWqg,View from parking lot.,outside
WH4tdQz6Y09yksVkhWe_1A,qcclrilFObdpGcn9Uj4lkA,,inside
dUyt0mGHaMai-KYb7LUzpg,2ceJseysVj1LEp5SmVL9Jg,,food
nl9dZ5APPogz9b-XTP9Skw,64jKdxGGwfHx4rutBBKWBQ,Fruity pebbles protein smoothie,drink
YlOiYh4tPuLpW9QDUhkDUQ,H0unmI-lJTazbPh-Lt6lBQ,Drinks Menu,menu
s5zH3b7Zx-bitJntHwnoag,FpNhzu3w0XgyedhOLDuK8g,,drink
M2FZWwt8cL76KiMoxojc3w,4ENlX-Y1ozokWuAq04YvHQ,21st Annual Circle City Toy Run,outside
zNpb7E4-WJBOcuovuouH4w,ANTj0UD-OS7Zod3mulUg6w,Fork & Stix,outside
bPhGhBcEgr8HCHrsWUKOFA,5srKt6H8Y1Ko80hboucZEg,,food
T8e2BWdvZcnebV9RDZe5dQ,TpE22_ITBg1ubzNVHE2MHQ,,menu
RM7YStGyXSPcHTnqF_D_Vg,zwrgCMuZyFX46mL3piDyjg,More desserts,food
zsRn-Dj8q-GaRqb-CROh9Q,Kr-LisHF3kZZxPpmrO-Puw,Gourmet selection of goodies.,drink
lwViWSWPreBePLLhyQeEXw,CaS4OzIfDfbYyGai0Wn3Zw,,drink
SirVqdbh_TsncJYBfafhlg,gydSKYChNcgZmOg6NiU64Q,Our very popular Watermelon Ricky! Tito's handmade vodka with fresh watermelon and lime!,drink
CqEPmIfrQzJWIS1c1sk2Iw,qK7E1up_L7JlJ8yhV6Gfxg,"Left: taro on bottom, honeydew on top Right: charcoal vanilla on bottom, honeydew on top",food
MshPQTfDpdHyT5On7UC-TQ,Wo4JAP8XQqaNFUauDb2aZg,Taken from Frankford Ave,outside
pebnTrvuSHpaAT_o0Zv4iw,JIf1gHuAp_abYX7i1b2Y-w,New Lunch Menu Preview,drink
oq_JsylJkl4VWPX2B4u8cw,q16UE_FA0cC2aSTfm3AlJA,,outside
TbERe4Y9j9vLKGbiIOVIkA,aYrsT_ReL6vlQIP2GrvLWQ,,menu
RZaslvl4lR6l78dm3YpI_w,IXcZH4PvJZiN9fR2BZbsxA,,drink
clm-obeYokYxXJFiC0pgYw,ny1N_Py01kVoGOvL9oKjMQ,,drink
iLOiL-arzFstWCoPo91OPg,Jwd25QCx9Hesdc813nagRQ,,food
DdUY9KRVDTBVQwEIPlCREA,uHfHKZj_RsNwP03ar_vwQg,,drink
GanxniG7Mx00eTtnGbUDig,aFWCSA7GGlpoqOkuxGfB4A,,drink
b1wfAHZc9cCMEfsHqhvjTg,Fm16G-I-rmO3g_KTKleteQ,,food
HWIVJzqdzL1IDIzsG8WaZA,ISDVzdF4WZ4SXQdhyet9nQ,,outside
_sK0cQJBd1mLlcTt6uVhxw,bJodYUhoZb-ewnzZS-d3Bw,,drink
yW78COfdy5dFOzfcVdm1eA,JFteGsQlrJeJjur6cA1RhA,Front entrance,outside
L6Ue68L12n6ytXIdytU7JQ,jF9F8YegOx_VMyrc9GN3xw,Gin,drink
cqdUwYVIpzUhjBvbjY9iCQ,2l-spLLGUzRiZg8dF623Nw,Interior,inside
Ogkg5ME8gYxe1Qb12IVxdw,QboMIy08NLnBbLXEsmnDHg,Shiso Rangoon - 01.07.2021,food
8zIDwTxeIQMIKuQ6_kAIvg,BpIwDr5mG6wG5-Pxu3yxSg,Bailys!,food
iyYNot9G0M9vc-CZzRKQnQ,S1FwTmCAwv5ulu5gToWi_w,Peanut butter hot chocolate at Rim Cafe,drink
g6mhHQg6-kWa1HfVK91x0A,yP1ic9NEuOqCHCw4_b8mJA,,menu
sm-YF8eWgtOZAYQvhd7xhw,D6Be2w3ze5r4w3KjhI6QdA,,inside
u78Vcakzwo_lhEfG9PCO8A,1Efjww8n7WtKtKTgDqjgdA,,inside
7aBmSNrOHOlZzVWK9s6qFA,Ps7Q7BOKzJO4nDTUhbk43Q,Mojito Scallops,food
tBmIS3ps2-ywLk1AFsRb5A,3qEjUW12sH6KOBm86ZDmTA,Frozen Irish coffe!,outside
uBOYJkYK1zkt8JruZz3A3Q,ATp5s0MCyKxjWQJy4HNPHg,,drink
ilhU184fiSwQTK5GUWY3xQ,ac1AeYqs8Z4_e2X5M3if2A,,outside
IvGGEknw1eZtfLWXsptF6g,BvqJe6XmjKC8fQsjEMsCrg,Sangria Swirl Margaritas,drink
Ay3Sa-WKc-RkmnjObqsjrw,vNKjW_72cptNU_22jl5QwQ,Menu as of 6/8/2021,menu
bfrG5B3-wHPp5uhSRfSukg,gpYBhnTk4KzvvH83TsZiQg,,menu
7lLd4ELXdBA4wX_eKH_pZA,rvF-BwyaCHeb30u3Xf7FbQ,,outside
zVe_hO0kaiuLo7DdfeEx7Q,Fj1jToh-ChfAOSR8x4wEnw,"Dulce Credo ""sweet pork"" tacos. Delicious!",food
iEdZAwUV6LtFdKcD0D2esQ,rUxxJi1tlSljiY_kTasUKA,Craziness!,inside
7CDlnnU8O0hl3OzTPqbiig,7SsVhkUIiDxZSsXR8XiIEQ,Family parties are the best at Pinnacle Peaks,inside
uSbyFRqroJJsaSfOO_5Ucg,XQoSWEyIGHMIZKxLZOpXSg,,menu
WjmM1Wj05Xl2gPBKZ-lmeA,n87Tmmxh65yv1EN6az6bkA,,inside
cjewFxYyOL4xD8sbuE4HkQ,vtSisxaozZ7HWpBl_W7VaQ,TIME -- Maker's Mark Whiskey Flight!,drink
byXaYwLd7l4Jp2jKjbaf-Q,SV04xdj87VOEa4GJ2dZm_g,,menu
9Zqd77sWIhRfuiXvqAIHPg,PtIgMkOaX-x0EGafjtN0Pw,Lounge!,inside
64i9_BPaPPpoWrU8UfSAqw,cuYMRqzehT24XJk-YSrExw,,outside
C92iV3O4aMTi6KdZgrYxhA,sU70r-qJHzgI3yL8Y_cRvQ,Rama Chicken,food
gioDKdRRKq-D01PDc0M23A,q_1xjztlLeeYo12GBsuZXw,Closeup of caramel apple danish,food
_iqoVf3780yUnKjXNhmuJw,t13CLI7USJw37t7off4STQ,Lunch special Prices went up,menu
dPvXuYMuUhT9R3lmvdiMKw,ouXwzUhtm3hnVUo79IebLw,,drink
Hm7R2TXmAeLba_5NpNJKAA,jc6PRKXaOwQeKtQGXoG76Q,,inside
uiPUGcJUD0yjvpDGQ8MfWA,-9QWlFM3KH0DBS1wiHZJXA,,food
Y_DmDXWrfDtO8v-1RF92ng,G_bi7l0nU74I4Vr1V7IcMg,Menu,menu
629bXarhr2MuxZ_MAeQ6Lg,wUZXm4KN2wIqlfkvXVZXUw,Menu side 2,menu
emxboaxC2EWqWveVNaZRYg,zM73Lntxy3Qgpm_jWmmTzw,"Full service menu, great for brunch.",menu
jqS-XiuwCiY8T96wIgKHDg,Tnj6pIWAJpWBhcs2FQf4RQ,,outside
7V2kAPgFqcAUzu0CgHWgqQ,wSeEtJ-d2C8vqy5v9La9-g,Muy buen menú,menu
JYGgDGVccvyCgzwWlhuzaQ,CJoO4HYD0tZRXlZqA04wmw,,outside
ubr66dJBLiHKjMCODKp8Hw,FGXAeroIJtnpMPx3JQbiIA,Acai bowl with hemp hearts and honey added,food
e8L9piNFO_2FPqY3Rd8IyQ,KNEJ8jcsUI7pRLllxZsr2g,,inside
DLPszNeEo98D6jLJuM6j-w,bRRlWJeuPtmI3UuGhh43Wg,,menu
bCxj1oqMC0dIfw1XxUqZoA,pg8XTtztUXc-PxRYUVoAvw,Rooftop Lounge Area,outside
UDjQLOdeSGjzqZwEyYlMag,k7ESc-3Odp6t9-V17YDipA,,drink
Jc5MmTFhVqjxyVQSUq6adA,dzVk3EolCbAZKaTmVYosGw,,food
C-NiOvY3Azk2ayIVTyMHOg,yysYraC02lxQq3_kgkvW7Q,,inside
WzATErzmogVrC78cQPABKw,lo8e7k7cL8cyPBJjagp-9Q,Summer Berry Crunch!,food
MsQz7rN2KvRhLUvYD8ZbfQ,IzyQVIJG8JAnOiRQPb0-wg,,food
ZmVE0v_2wmODZrh-vLaiNA,M8f8aESic76b58mKAYcSEA,,food
riPR-bxI8tKvtqnHuZdAlQ,BmwHAMrY-Tdrz6PApscqEg,,menu
BlLO3tFHOS4HLNZAZJyhxg,X5pLH_HQG0ckmsqkjDxEHA,Live music and a sand box/beach,outside
_kDaYbJibvQhI7-KUb6uow,yU_Va4v79Lk8-zhO7-ANmg,Store entrance. Looking from inside.,inside
Dr8BGY8KUgbPhZhHP_R_tQ,yLqFm4epPkbkPpan9gmEjA,White,drink
coypW_71BSw1BcAixMrWkw,h7pY4--PXa5GvZaskzAy-g,Nice decor and ambiance. Everything is clean and feels diner like.,inside
q1vI_YaKUa4-_tgQXE2SsQ,PVieWiYn8GK9GSLnNFmOyA,,menu
zErBny3GWiotHrBc4NU1uw,xne1l7I2166PbF59qQUxGg,LOWKEY BASIC,drink
gI9tw--Cxr8mbN6AymYKtA,LdECsE8lJS7v5GTFTcjPSg,Beautiful roof top bar that over looks the ocean.,outside
7PUNNW_z4KFqLDElNCiSZw,IvAa7PvfOYl0xRML5W3ebg,,outside
A07GwRXfzjE_J6juWcuoZw,N0habbksIQ9s9jMBZvPLYg,,food
JyU9NpS2IW5CkUNL6jYVqQ,jndqIGsMQnDB0dMHTZ3GNA,Cooking station,inside
pgo7i3RZxwu-ZWdcut4Hng,8uF-bhJFgT4Tn6DTb27viA,,food
8AOjN0DYw9QHHnuvOlKmqg,EhFJgjgn9Kzo_gu03DVkRg,Menu,menu
Zuc76CHRfbJpQAaN6AeAeg,fivoAD6x6jXJRiEZwhpcEQ,,food
2WJrM1-KBRDF-tbXH-KgTg,TK4dPtI2fglPR3LhUEoCmg,Update Menu Back,menu
VZOvYM6qEZoiq9M0onuLPw,00vuLvLrPho4wjCZmyjjIg,Top Pop Up Christmas Bar,inside
K4CU8ocgcp2pWltzQIuYZA,4n22rhH6sdrAWHm54datEA,inside dining,inside
PHMjaZt5wYg9A536TGPrtw,UFCN0bYdHroPKu6KV5CJqg,,food
5hanTDlr0bf8tfD4uPPveQ,nqePY399khxYpBBpNjA_zw,,food
KcCJ8Mwg-w9otgkrPzcXaw,9gEpzuXI-brQftkdPtfd1Q,"Not trying it would be a crime! Our Outlaw Ribeye is bone-in, well-marbled, fire-grilled, juicy, and delicious.",food
rwKir-Oudqr_aYHxuSCmoQ,dgyKoIYEYrmRK_hktWBZdA,,outside
XFGBCL-WQfyNdbwxuHBP5A,FSvFk1lWR0YBYP_-L_iLTQ,,inside
XqBdzKnuw2lMhXA_UMYYvQ,xKPf2mNMmhm39CArujn2Wg,,menu
FyNgaO346NwOHKYs5LhFXQ,ezNrH18XtojryQvdf6_H9Q,,outside
ENLFCEJAyqhuZjorOhudYw,nRhy7UKA1CGyRH7amL3itw,Decadent Brownies,food
quF8I7rwu0GH-AjwJWvadA,H26zRyQkXXYzUZUOtppFcA,Do it for the Gram,outside
7CsYc1Rgo-6m5E84WYcWRQ,LkylmoS9W6S3Z3JjkH0cKw,Sunday Karaoke night,inside
zGclM03NP-Kj1y-au8Ajag,DX3_ZHbtsl705f0CnHd82g,,food
uyYLubaTnkY4FvtZHV3CbA,VBGfYfuHi3hY6phK_G3plA,,food
FVmbmXC-1HHmB74nYoM8pw,n9T2k7tu_5uLAYi5r4Y_Yw,Cannoli Sono buono!,inside
oZ8buhT8Ye7BuDXUqSOI-g,C73iFAmwEntIONkbd5fOuA,,food
e4vAL-MhFod8tQkJZzKD0A,YdeKTPzj8LrOzDD9zyet3A,,food
XZnx_BOkyx0Ph3Mb_WxXYw,W-fBHvwfkPuyojEbOQTHOQ,Cash only!!,inside
eRv5qDzXMKwJXM6mJJQdaw,vwOJ4yZH1I85-T3dJyr2ig,Two Chicks,inside
2s0Q2MUlQyKVCaxk9zCORw,yKe6c61BxTY6z7YR6zFFFA,,drink
cCQOdCHEXGNF_779-nq75A,oBNrLz4EDhiscSlbOl8uAw,,food
He8QqWyivS04tuUrjpdAkw,buP98xgFQrgutle85Llqag,from their Facebook page,outside
P1QU2Y9XggtpjbX5lK695w,-3Mc8R5c23FxrxlJn3ivww,,menu
kegqtHEL-w72S7JhBVXohA,13oEDtCHrOvbhsHzno2Vvw,Molasses spice latte is perfection. Part of their seasonal latte collection. Highly recommend.,drink
iSu3KAoaSteO3MeZQG7SgQ,QBNATcq7Stx9LxcSq16W7w,Empty glasses is always a good sign,food
cfHxTm8IfYHhoQxUOg_jsg,vq73W-SHrwBgXzQ__0yV2w,Outside shot obviously!!,outside
RlfwO5LOHCVmWdCXc5FDmQ,sPALoRKciRpFrHZOfNeN0A,Rainbow bagels!,food
ZqaLpGA4-goaVklU2Y-CsQ,BfQ4W2cNB2ZSd7yaAhE_BA,Left to Right: Mint Mojito & Woodermelon,drink
EbQ7Ey21ZMPTPIKradPe7g,yeHLiKNp0hyR-ig4M6us-w,Rooftop seating,outside
5eMQf_8oN2ap89FY5AepOg,vaCZdS9Q9wIHw-YwHoYErA,,drink
uwF_xPSPhsLVPHTMHBrbeA,73drilWC1i5ZwiH5Y6JxFw,,menu
o1vb27Hc4f6ZAVt6QdSjSw,UnQriKTiNsYnyPE3Rt8lTQ,Vanilla Bean Crème Brulee,food
nCSSY4HMgGL4TdNlS6NGSQ,nXOpWpVADGm7yTmqTlOA2A,,outside
